invoiceid,invoicenumber,salesorderid,opportunityid,customerid,customeridtype,ownerid,createdon,duedate,totalamount,paymenttermscode,ahn_paidon,statecode,statuscode,transactioncurrencyid
21ee91f4-fa61-496d-854d-0bd63c0099a0,INV-001283,dde214c4-7616-4ac8-88c6-d8c529d50579,725442cb-059e-415b-b971-42f2c67310ee,901bcdef-b56f-48ce-bd66-971e88476c56,account,5304317f-af42-412f-b838-b3268e944239,2025-11-24T06:03:00Z,2025-11-24,17854593000,100000000,2025-11-21T06:03:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f9282c9e-44dd-4295-846b-d2784a1cdff8,INV-001284,2abffbb3-7664-47a9-8a1a-b7b6bda26c59,92b2a726-91fd-45d5-be05-10dd9ff8b565,901bcdef-b56f-48ce-bd66-971e88476c56,account,5304317f-af42-412f-b838-b3268e944239,2026-01-07T12:22:00Z,2026-01-07,14824558000,100000000,2026-01-05T12:22:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
16fa0e5a-fbaa-46d1-be21-61bd8202f1f1,INV-001285,dd064138-d5a2-4dc1-9dd5-fa510fcdf3b4,3dfd9553-d5e9-4f59-a124-d39ab2825bed,901bcdef-b56f-48ce-bd66-971e88476c56,account,5304317f-af42-412f-b838-b3268e944239,2026-03-02T06:07:00Z,2026-03-02,14492849000,100000000,2026-03-01T06:07:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
458d26b5-b3fe-4a9b-abd5-6884c4238563,INV-001286,dec789ca-8e81-4ce0-95ef-43cbcee44ebb,1ab006cb-23f0-4f41-bafb-7a7da60450e3,044251db-d0d4-4a67-b992-8faa4cbf131d,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-01-01T06:32:00Z,2026-01-31,23552080000,1,2026-01-31T10:05:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c6dc5ab1-2163-4128-be8a-b068c8efc494,INV-001287,3812a641-91a8-4c5d-8acf-185ef29a1e8b,05e48da5-611d-4121-a6c3-b25c56dec5d4,1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-08-10T08:19:00Z,2024-10-09,44609724000,4,2024-11-18T06:11:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1cb5614f-d616-4973-a689-46ed8dc6313f,INV-001288,adca58f7-c442-45de-9356-44008b365e4c,d5a47906-cb4f-4702-88c9-c3c50b014be2,4ec3f970-956d-40e4-aaa2-6216fada98f5,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-07-31T04:37:00Z,2025-07-31,10310183000,100000000,2025-07-30T04:37:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6106eb4a-5177-436b-a453-1c72370dac93,INV-001289,e900fae2-71a2-4ad0-b820-1c7a9d20fda2,4eaef4dc-34a6-40e8-a96d-699c53c4153f,4ec3f970-956d-40e4-aaa2-6216fada98f5,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-08-05T12:37:00Z,2025-08-05,11186903000,100000000,2025-08-02T12:37:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ec0976df-bba5-4ef2-86db-4899e9c5d231,INV-001290,6eb3db2c-adfe-4114-9603-a2497b8a7083,f5f49361-8aed-4656-aee9-2f9970efcdc6,4ec3f970-956d-40e4-aaa2-6216fada98f5,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-09-28T09:01:00Z,2025-09-28,11584942000,100000000,2025-09-27T09:01:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e2718325-bfbf-4337-8188-55cfcc5314bf,INV-001291,283859a4-4dfb-440f-9daf-eb6a1b9596ea,cbe75a08-1c14-4790-82f7-cddffdef51b4,df41e335-b9ae-48e4-a615-99c8cbf81f86,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-07-27T10:04:00Z,2024-09-25,20691611000,4,2024-09-22T12:54:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
fff96f5d-97f1-4af7-ba9c-869b4a8c0afb,INV-001292,e96e37ac-6092-479b-92fb-765a794061f9,e527ccfd-1d25-46a7-b044-d7c9998459ad,df41e335-b9ae-48e4-a615-99c8cbf81f86,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-07-27T07:30:00Z,2024-09-25,22748722000,4,2024-09-22T11:51:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3ea50ec4-1a14-4106-bd8b-fb6ac67a9598,INV-001293,55ac5bd1-9f6b-423a-8c6e-4ec733aeb462,7b5283d7-897c-4b5a-8a6f-cfebe9ef78f3,df41e335-b9ae-48e4-a615-99c8cbf81f86,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-12-07T09:12:00Z,2025-02-05,30778169000,4,2025-02-06T06:14:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
376154e7-f9af-4924-beb4-e993eb1e4e03,INV-001294,c048b4f2-d031-4917-a944-a90fea186a09,a538bfa0-207d-435f-bd03-c1ad3c0d7d07,df41e335-b9ae-48e4-a615-99c8cbf81f86,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-04-17T08:53:00Z,2025-06-16,12788036000,4,2025-11-30T11:05:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
dce70014-e05f-4409-96ee-038ed8d3af80,INV-001295,57c0c8ab-1fb0-4cba-992f-436b9ee7deff,2cc24d2c-22ed-46c4-b7b4-dde2e77315aa,df41e335-b9ae-48e4-a615-99c8cbf81f86,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-08-25T08:57:00Z,2025-10-24,94673925000,4,2025-11-01T12:33:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a8b4a268-2758-4bec-ace3-68b8339d7d39,INV-001296,504f1b83-9b43-4b3d-989f-56a000648e70,18877ae4-de79-4552-9a9d-ea9bfcbb607d,df41e335-b9ae-48e4-a615-99c8cbf81f86,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-08-23T11:19:00Z,2025-10-22,34559734000,4,2025-10-20T11:19:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3e7aa3d5-837b-4b34-a502-2d3e7e64ea5a,INV-001297,27913cea-6cee-4c72-b37f-01f60631fc10,6a8ec3b8-34cb-4e99-b2c7-15f3e1b3d38d,98cf1188-06d2-4913-a117-3719b023a0ea,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-08-21T05:16:00Z,2024-10-20,28728671000,4,2024-10-28T05:58:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
03c3db3d-aeb4-460c-be0b-7220d6cc9dc2,INV-001298,002d966b-6988-4344-9129-d527623082d1,71a48a5f-ec97-4450-aeee-55c47710512c,98cf1188-06d2-4913-a117-3719b023a0ea,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-12-21T13:03:00Z,2025-02-19,28380586000,4,2025-02-22T10:08:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
28bc97c4-b8c6-4dd8-8028-441bcecf983b,INV-001299,7e278243-3562-41d4-a8fc-f0b90fd79677,411bb7d3-cdb8-4986-86b0-e3b2868644cc,98cf1188-06d2-4913-a117-3719b023a0ea,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-03-19T06:41:00Z,2025-05-18,104907845000,4,2025-06-05T12:46:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e4251b2d-4313-4fb2-8736-8c11555c63f1,INV-001300,6fb5449c-3bbe-4981-873e-14855ff85a88,7b81ff54-c59f-49e2-a203-41ea558865e6,98cf1188-06d2-4913-a117-3719b023a0ea,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-03-02T05:46:00Z,2025-05-01,42045588000,4,2025-05-14T05:04:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
eb9eef7f-55bb-4bc1-955f-f6c4897558e5,INV-001301,dd4835b7-1508-4d35-b04a-b92272083910,3c06437f-0f29-4d2b-a4eb-87111eac51f3,98cf1188-06d2-4913-a117-3719b023a0ea,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-04-16T12:35:00Z,2025-06-15,54405015000,4,2025-06-15T10:59:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
86facd14-17cc-40dc-82bc-1c826d2cb8d0,INV-001302,2b51ac41-2c3d-4918-8a38-ed37c5ad0efa,bb6bb2e1-da37-402b-96b1-8d1ddd8d03d9,98cf1188-06d2-4913-a117-3719b023a0ea,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-04-26T05:42:00Z,2026-06-25,143291586000,4,2026-06-27T07:45:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
eb51bba9-6f1e-472c-94a5-2d3cfeed61fa,INV-001303,48f3d4b0-b4cb-436a-ad1e-2ef90b6f9270,a1da1a7c-d365-443d-8257-6055d8764d44,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-08-17T10:46:00Z,2024-09-16,28760282000,1,2024-09-14T11:16:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a10ac131-5c48-4bd5-ac33-69343fe8879f,INV-001304,ef71f554-2ae1-49c6-b9d2-4e2d09426161,46cc9b5d-1a25-4228-a3e6-75c32688488c,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-11-19T12:49:00Z,2024-12-19,81186210000,1,2024-12-16T11:06:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c3df305f-08d2-45ae-86c9-9d2412f35407,INV-001305,30059598-ef2b-41a1-8eb1-741e52291d35,13a4053a-57ea-46b4-9fcd-5fc6557d54e8,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-01-23T10:16:00Z,2025-02-22,26592275000,1,2025-02-20T08:57:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
938ca13c-f267-42c3-a801-c869fb609c75,INV-001306,3a4d556d-2075-426f-a654-022ad704f057,d642895a-4193-4a22-872f-221396d159f2,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-01-27T12:43:00Z,2025-02-26,59933460000,1,2025-02-24T12:25:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8a72f4f7-bd05-4955-bd7c-2349b88fecd3,INV-001307,3f204091-61f9-4eba-815d-53d4faf09ebb,52a98c91-d53c-4a5a-a05f-468eace5e100,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-07-12T08:38:00Z,2025-08-11,110172462000,1,2025-08-14T05:20:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f96e7a22-4edc-419c-abc7-40cc7590ff54,INV-001308,7e81c016-8dfe-4a12-b126-78ccd19eea0a,abfe0d88-6796-4e68-ae37-1d7b3f6eb7d6,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-08-21T13:07:00Z,2025-09-20,26125703000,1,2025-09-22T09:39:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
58504ed4-012c-4d75-bf54-d08000ea3fc4,INV-001309,bca41a95-406c-4827-b1f2-75266f85822d,03469c1d-9319-4351-8748-411e3d81f3b6,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-01-21T09:05:00Z,2026-02-20,59373617000,1,2026-02-19T13:19:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4d910070-78eb-4164-9942-e6df847cbe78,INV-001310,34cb2744-f419-4217-aafd-c1cdbfd4be2c,abb67382-154e-4e56-827c-0508f362ad1f,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-03-02T10:52:00Z,2026-04-01,41847630000,1,2026-03-30T06:33:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
266270fa-5cd5-4572-9147-1b331ad3236b,INV-001311,a2c3fff5-77af-4a1c-9dab-67012d673f18,81618f84-c7c1-4e46-9df7-51c6c7a8f933,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-03-19T09:52:00Z,2026-04-18,28153253000,1,2026-04-16T07:58:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a883c5f5-c94b-4890-82b9-bc79b10f0863,INV-001312,b6520f0a-a855-4a06-80d2-c723b6d067c9,ff8c3d0b-5735-4dc7-bad9-b6005e3b640a,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-04-30T11:21:00Z,2026-05-30,73602200000,1,2026-05-27T06:09:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5ea4e256-7c37-4bfd-9522-ce132d359c05,INV-001313,6109d827-bb6b-4d63-b56f-22b85c1a57f0,f61725df-25d8-4cfa-8a3c-5b3b21b43cdf,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-05-30T08:50:00Z,2026-06-29,100052516000,1,2026-06-27T08:46:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
71902758-7b92-40a0-a3ac-35819036bc5e,INV-001314,9dcda0ac-b0d8-4db9-bbb0-5f90e228daae,077f977e-fad8-449c-ab51-c1245beb0341,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-06-20T08:37:00Z,2026-07-20,61302167000,1,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f04ff390-c0cb-48e3-912a-56db112fb0a7,INV-001315,6ab1a826-604a-414f-a6c0-9a28ce505498,56e91dc5-7750-41a9-8a58-e31093f22ee9,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-09-02T07:11:00Z,2024-09-02,69424170000,100000000,2024-08-31T07:11:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ebb40692-4fae-41a1-83d6-470ca15293fa,INV-001316,b9f6f6d8-2d33-42e2-b977-3beb22ecc9ae,327cacb1-65dc-4c03-ac8d-4d056b71ccc9,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-26T11:09:00Z,2024-10-26,23476129000,100000000,2024-10-25T11:09:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5c18020a-1dec-4558-bdf3-e9b0683bb8cf,INV-001317,d4780538-e1b4-4206-ae50-f64acb6c9cef,8b399f8c-1250-483b-a779-84ecefb00e4b,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-02-22T09:00:00Z,2025-02-22,95168608000,100000000,2025-02-19T09:00:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0367f6f2-a5fd-4df6-b31e-84f7712d3410,INV-001318,72b275c8-ed5b-4df4-8ae3-4e6dd813c458,1969e0db-c41b-4d15-936f-d132961b14d1,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-05-25T10:45:00Z,2025-05-25,63476379000,100000000,2025-05-25T10:45:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f6af65ec-8845-47c4-985c-dfd73b7500c7,INV-001319,9cc2856f-04aa-45d2-928d-d8cab05c7bbb,10744100-d037-43dc-88db-9049310572e3,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-08-17T12:57:00Z,2025-08-17,34163498000,100000000,2025-08-17T12:57:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
03ae47f8-f639-4cf7-ae63-0d56f8b338bc,INV-001320,8cc8911c-9e93-471f-9988-3ed33e975681,8d0d6133-a637-4d07-b99b-4b986e9ea750,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-12-23T13:24:00Z,2025-12-23,65570434000,100000000,2025-12-23T13:24:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3f2ef216-e0b8-49f9-83e7-8c80f35d8eea,INV-001321,7aea92f8-b36c-4e13-bef9-168724f6d2a5,493c4d0e-06d9-4df4-a786-0f3596927d87,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-01-22T06:35:00Z,2026-01-22,46153368000,100000000,2026-01-21T06:35:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
066fdfb4-8704-421d-b300-130e5717b002,INV-001322,91978e7a-1b56-451e-80a6-fdda1a83b9a3,fe24eeb2-572b-4bd9-9b40-96df1258fde5,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-02-25T08:38:00Z,2026-02-25,94118270000,100000000,2026-02-24T08:38:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2ada6b89-e090-4fdd-8a5e-a947158b9eaf,INV-001323,c640aed0-dafe-4b59-badf-f4050585c9f4,6a13576c-2617-4ad8-92fc-aa7e663691dd,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-04-20T09:28:00Z,2026-04-20,35000363000,100000000,2026-04-19T09:28:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
21d585b4-0642-4a16-8481-a857dcb1c53c,INV-001324,5fc0f5cc-0acc-406f-ac09-2276f985bb7a,58838ec8-8289-4a78-b4a4-7019d49cb79f,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-06-01T09:56:00Z,2026-06-01,43836964000,100000000,2026-05-29T09:56:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2bfbc1c4-509c-419e-8ffc-43d5423b3c3a,INV-001325,c38be121-4445-4edb-b21c-70cc61cd28c3,962c54cf-8522-41d4-8230-40b757e6be53,0d259caa-b8ad-4d87-ba40-45dd93dfd907,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-05T09:48:00Z,2024-12-04,17062778000,4,2024-12-15T06:11:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
cb5d1e24-113c-42a0-8d05-ce7418ec3a9c,INV-001326,0c5166d5-b8b6-43b0-a912-09fe0ac95cb4,37b470d6-b5f1-4749-b331-a0f002848bd5,86341718-2ba6-4db3-bafe-b1149561c813,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-11-09T08:49:00Z,2024-12-09,12068439000,1,2025-03-10T06:17:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1d122f63-40be-4d5c-bacf-01a5b6b5cf4f,INV-001327,aa9ef56e-be54-47ed-91c8-d2ffe7d4f800,8536f8d2-8cf2-4193-846c-f2321811afde,86341718-2ba6-4db3-bafe-b1149561c813,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-19T13:01:00Z,2024-11-18,4869328000,1,2024-11-25T08:49:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bc3205d3-3584-42ce-9d57-5bc98e2f3c75,INV-001328,d33a8a10-de11-4b7f-a301-e886d1a36a15,ced23d1a-31b0-40cb-98b2-1453cc83aab2,86341718-2ba6-4db3-bafe-b1149561c813,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-08-26T07:18:00Z,2025-09-25,10940435000,1,2025-09-24T12:39:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
257909b6-6074-4c11-871e-800df8dd3122,INV-001329,fa213ea0-bbfd-4b48-a508-9df5bc03ae11,4b52155f-02e0-46aa-bd7b-3a654d02229f,86341718-2ba6-4db3-bafe-b1149561c813,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-03-15T12:21:00Z,2026-04-14,32917806000,1,2026-04-18T06:45:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
41b105bf-64e8-41f2-a137-1f17eb8e77b2,INV-001330,3ab883c7-8aa4-41fd-90df-28d02b5ec7c1,abd01abe-494c-44c9-9461-bafabd514595,c64c9647-9ea7-417c-b89f-7039a107cc46,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-11-25T09:55:00Z,2024-12-25,18452581000,1,2024-12-22T12:29:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d9386bf4-cc1c-4b26-a75b-05398ec1203c,INV-001331,b872f572-7217-4608-a8e9-1b70b15d01ba,8c4090c8-7836-49d7-aa97-d11732e43a01,c64c9647-9ea7-417c-b89f-7039a107cc46,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-12-10T04:51:00Z,2025-01-09,21143931000,1,2025-01-18T09:08:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2a483636-e2d2-4ee3-ba1f-277ea7241884,INV-001332,bc2f834a-62d5-425b-b165-538bd180ca99,41145067-8870-4adb-9a94-98d850a5c810,c64c9647-9ea7-417c-b89f-7039a107cc46,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-03-11T10:04:00Z,2025-04-10,12344618000,1,2025-04-21T10:08:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
aa71289d-b53c-4c78-812f-28a563c1f86e,INV-001333,f5142874-fd7c-481a-9de5-f3269385916f,5098c6e8-633a-4bae-a54c-82180a7e7a06,c64c9647-9ea7-417c-b89f-7039a107cc46,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-05-31T11:26:00Z,2025-06-30,18733614000,1,2025-07-01T10:35:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bd4dc727-bedb-46d3-9325-ce36f51952de,INV-001334,415377c9-4f82-45c1-85f0-a3efc80c3108,6df86078-d26a-4323-9307-d931a0cc3559,c64c9647-9ea7-417c-b89f-7039a107cc46,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-01-04T05:12:00Z,2026-02-03,10993735000,1,2026-03-12T12:24:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9025f4b1-e4c2-4d6c-8bed-538cd30080e8,INV-001335,e9cadc2e-04bb-465f-b409-2555567eab20,e88617ec-eb89-4408-81bf-6af2eda0ae89,9293f705-0815-4147-be00-980eae441e21,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-07-24T11:03:00Z,2024-07-24,8981547000,100000000,2024-07-22T11:03:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1448e266-599a-4c8a-ac7f-e067996705e0,INV-001336,0ccff45b-3a58-42f0-a84d-33c0e50406fc,db1b5038-4b5d-4706-bcbb-70dde0b8287c,9293f705-0815-4147-be00-980eae441e21,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-05-31T05:50:00Z,2025-05-31,11589159000,100000000,2025-05-31T05:50:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8b201dc7-f7b1-4f23-b8c9-b2a6f9dced26,INV-001337,c7eddb2e-4800-42ba-a785-fafea959f6f8,7c2da379-191f-45e0-974d-31c4f166f448,9293f705-0815-4147-be00-980eae441e21,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-01-03T06:29:00Z,2026-01-03,7653693000,100000000,2025-12-31T06:29:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ac11cadf-e29d-49e4-9271-f44a6ba54dfe,INV-001338,3e9987d7-40e1-4c6d-8c73-7feaaa6fd925,f57f4f27-95e8-4622-9321-806e7983a8b0,30d73df7-1c22-4cea-b355-56a5f2bd92f2,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-10-12T04:58:00Z,2024-10-12,34429707000,100000000,2024-10-12T04:58:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e87bb75b-bfda-48cf-b4ea-0a4d36788cb9,INV-001339,261ec73d-eef1-4360-8b43-083378bf0056,0ee6b6a3-85fb-429f-b0c2-8b974c948447,30d73df7-1c22-4cea-b355-56a5f2bd92f2,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-12-28T06:15:00Z,2024-12-28,36814976000,100000000,2024-12-28T06:15:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
868c86e9-a2fd-45bc-b75a-7df91f0e02f8,INV-001340,86bb1c41-16e1-43e5-b8f5-89976955db28,a065abf1-7c0b-49db-868d-1dfae58412f3,30d73df7-1c22-4cea-b355-56a5f2bd92f2,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-04-30T07:22:00Z,2025-04-30,116106195000,100000000,2025-04-28T07:22:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
40d130e0-74d5-4c81-ae3d-b6dd795dc492,INV-001341,698521ca-7b5d-4d26-b3f3-1886df8e520e,49d2e36e-34d9-4598-be6a-c5087063f920,30d73df7-1c22-4cea-b355-56a5f2bd92f2,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-10-20T12:29:00Z,2025-10-20,45882694000,100000000,2025-10-20T12:29:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
12c28897-9b66-40c7-8619-d8b02f4b8ba4,INV-001342,4953c8c9-ed39-4d84-bcb5-e7df3a815c46,9b24de19-ab9e-4242-b377-56f99b72962d,30d73df7-1c22-4cea-b355-56a5f2bd92f2,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-10-16T11:41:00Z,2025-10-16,75439171000,100000000,2025-10-15T11:41:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
