accountid,name,accountnumber,industrycode,customertypecode,address1_stateorprovince,address1_country,territoryid,ownerid,paymenttermscode,creditlimit,transactioncurrencyid,originatingleadid,createdon,modifiedon,statecode,statuscode
06905ba5-17e0-4df5-97df-85b33429c8cf,Mehr Abadgaran Ltd.,ACC-000616,100000000,8,Khorasan Razavi,Iran,ab9099a4-35a2-40ae-9af3-05535ec42e08,24933b83-7577-40a9-a491-f0b2ea1fca65,4,10100000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,d65bc676-429e-40e0-aaaa-94c8a097efe3,2025-01-21T10:04:00Z,2025-01-21T10:04:00Z,0,1
067965ab-61e5-48ca-9261-14b7142a6f47,Fardis Eskelet Felezi Co.,ACC-000617,100000001,8,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,9132b63e-f162-47e4-a9c3-49e03602f8ac,1,12600000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,9e3bc735-071f-4a27-a72e-31b197e1bc36,2025-01-25T08:51:00Z,2025-01-25T08:51:00Z,0,1
77902ddf-4b58-4ceb-a6e4-86bf8d2eea22,Tina Contracting Ltd.,ACC-000618,100000000,3,Khorasan Razavi,Iran,ab9099a4-35a2-40ae-9af3-05535ec42e08,24933b83-7577-40a9-a491-f0b2ea1fca65,100000000,19800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2067902b-f099-42b6-b10c-cf77ba4d6c8e,2025-11-22T04:46:00Z,2025-11-22T04:46:00Z,0,1
b780606a-02ca-48d5-b033-ee83518f0ed4,Raman Builders Industries,ACC-000619,100000000,8,Fars,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1,24000000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,37164f31-1298-4e9c-becd-2b8c5b952506,2025-11-20T05:09:00Z,2025-11-20T05:09:00Z,0,1
6a429bd5-cd71-42b4-9471-104f1859c5ae,Javid Housing Development Ltd.,ACC-000620,100000005,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,5304317f-af42-412f-b838-b3268e944239,100000001,123200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,565f2ea8-0a03-48cd-870b-230ceb044ecb,2025-11-18T04:51:00Z,2025-11-18T04:51:00Z,0,1
c425d020-4389-4f66-9780-29e939d00762,Vista Tube Mills Industries,ACC-000621,100000002,3,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,4,37400000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,85924e5f-1f53-4b6e-ab11-77367260282f,2025-11-17T10:49:00Z,2025-11-17T10:49:00Z,0,1
7cd6572f-301b-4b4e-a293-4e8ed189f750,Saba Press Works Ltd.,ACC-000622,100000003,3,East Azerbaijan,Iran,aefcfad8-efc8-4849-b3aa-7efe4458a885,beb79919-3f22-4af8-a3be-d01d43cf2fde,1,22800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,133ca9cf-13f8-4789-b1e9-3b1a34b549be,2025-11-22T06:42:00Z,2025-11-22T06:42:00Z,0,1
11925880-301d-4817-a673-d42dc7af75de,Ofogh Ahan Forooshi Group,ACC-000623,100000004,3,Fars,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,100000000,71600000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,73d2939e-f99d-46d5-a2b5-17815d17c25d,2025-11-18T06:50:00Z,2025-11-18T06:50:00Z,0,1
d2f629ca-bbe2-47ba-b84a-996719ef13bf,Atlas Pipe Works Ltd.,ACC-000624,100000002,8,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,4,42400000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,3d1fd7c0-4424-41ec-9342-4e7c0922d88d,2025-11-20T06:06:00Z,2025-11-20T06:06:00Z,0,1
945b3711-0a85-4722-b0c9-5ec44f2fcfd6,Yekta Builders Ltd.,ACC-000625,100000000,8,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,1,19400000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2cc9abb6-86e3-4e9b-a047-9ecbf5538cd3,2025-11-17T12:38:00Z,2025-11-17T12:38:00Z,0,1
eb91d7bc-42e1-4eb9-a49d-da44191f9e05,Nikan Rail & Road Projects Group,ACC-000626,100000005,8,Khorasan Razavi,Iran,ab9099a4-35a2-40ae-9af3-05535ec42e08,24933b83-7577-40a9-a491-f0b2ea1fca65,100000001,87300000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,3facabcc-5ac9-4db2-aed4-d00579222d87,2025-11-19T05:57:00Z,2025-11-19T05:57:00Z,0,1
4001570a-3312-4e73-8485-63a3aeee2302,Diba Builders Co.,ACC-000627,100000000,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1,26500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,e03d1b30-adcd-495f-af91-a7be905c3fd9,2025-11-22T11:43:00Z,2025-11-22T11:43:00Z,0,1
f62162ab-6ba6-4252-b76f-fd036d7bba17,Nasim Fabrication Works Co.,ACC-000628,100000001,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,100000000,11200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,18963a6e-6fd8-4533-9577-58f5e03c63df,2025-11-13T04:43:00Z,2025-11-13T04:43:00Z,0,1
5f843666-831f-4c00-9490-029d3e1e0693,Fardis Fabrication Works Co.,ACC-000629,100000001,3,Fars,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1,16600000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,23fd6ade-c17f-4f19-96a3-48336bc152ad,2025-11-24T05:47:00Z,2025-11-24T05:47:00Z,0,1
1aa3c18e-0aaf-4962-b92c-23e3454009f2,Zagros Ahan Forooshi Co.,ACC-000630,100000004,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,100000000,77700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,bd4211d1-9920-43eb-aa8e-b758f32d2812,2024-07-13T09:16:00Z,2024-07-13T09:16:00Z,0,1
1d96dc53-2344-4c54-8cae-f9ec6d44f723,Golestan Eskelet Felezi Group,ACC-000631,100000001,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4,23800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,7b6fb65b-8d70-400f-84a1-dd66bce88f22,2024-07-20T11:43:00Z,2024-07-20T11:43:00Z,0,1
1ab88733-80e1-4c41-8a9a-727fb2a12a55,Mehr Sazeh Co.,ACC-000632,100000000,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,5304317f-af42-412f-b838-b3268e944239,1,14100000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,4d7efc8e-b68f-40dc-b18b-f53a3864bf75,2024-08-08T09:39:00Z,2024-08-08T09:39:00Z,0,1
04d340e8-7ecf-4fc6-a249-a5869c186d49,Laleh Steel Trading Industries,ACC-000633,100000004,8,Mazandaran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,1,121900000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,9696e833-4728-4df6-8532-499e08a43ec0,2024-10-05T13:15:00Z,2024-10-05T13:15:00Z,0,1
aebeca58-ccb1-4c1e-87db-f6a203e30f78,Gilan Foolad Trading Co.,ACC-000634,100000004,8,East Azerbaijan,Iran,aefcfad8-efc8-4849-b3aa-7efe4458a885,beb79919-3f22-4af8-a3be-d01d43cf2fde,100000000,74800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,f5d68c8f-299c-4d73-8295-f5c984d77929,2024-08-17T06:27:00Z,2024-08-17T06:27:00Z,0,1
c33a8761-618f-478a-a66b-4b6db9ec28ff,Saba Metals Supply Group,ACC-000635,100000004,8,Alborz,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1,44700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,60fba34c-3701-42fd-b09f-e5ab5813d72f,2024-08-24T06:31:00Z,2024-08-24T06:31:00Z,0,1
19dad534-be2b-4dee-b848-c332ee1caec8,Parsian Iron & Steel Supply Group,ACC-000636,100000004,8,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1,70200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,6b2b0c27-1eec-4480-aab1-803803f89c7b,2024-10-05T09:14:00Z,2024-10-05T09:14:00Z,0,1
b522f610-ef26-4a84-b2bd-509b564d36b6,Zagros Profile Works Industries,ACC-000637,100000002,8,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,9132b63e-f162-47e4-a9c3-49e03602f8ac,4,37600000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,decceaea-622b-4588-8275-da34881e40c6,2024-07-13T13:08:00Z,2024-07-13T13:08:00Z,0,1
250768f2-ba0e-4d56-a045-1dbd1835e89b,Espadana Sakhteman Industries,ACC-000638,100000000,8,Khorasan Razavi,Iran,ab9099a4-35a2-40ae-9af3-05535ec42e08,24933b83-7577-40a9-a491-f0b2ea1fca65,100000000,22000000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,bb5e14d6-5b74-4fdd-9c97-46949884f76d,2024-09-05T11:54:00Z,2024-09-05T11:54:00Z,0,1
144be8bc-e207-4595-be20-9925a72427a6,Tarava Abadgaran Co.,ACC-000639,100000000,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1,28900000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2f160f3d-05ba-4c78-a696-dea06c2aeb89,2024-08-03T11:01:00Z,2024-08-03T11:01:00Z,0,1
b197603c-a45c-4178-947c-903018dd3aea,Tous Foolad Trading Co.,ACC-000640,100000004,8,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,1,123800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,a812cf1b-69b3-4bf2-9dd0-9e342b4088da,2024-08-03T09:31:00Z,2024-08-03T09:31:00Z,0,1
46327360-c45d-4c03-b4f6-b97ef998aaa1,Varna Dam & Water Works Co.,ACC-000641,100000005,8,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,4,119500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,68a650ce-f7fb-48d5-8e28-a0886771dc17,2024-08-20T05:07:00Z,2024-08-20T05:07:00Z,0,1
5938949e-8a42-4ff0-a098-4689c78ae6ce,Kowsar Builders Group,ACC-000642,100000000,8,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4,14200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,4ef8a787-34c5-4d5b-a5f5-ed6fc5e2cdcc,2024-10-26T08:20:00Z,2024-10-26T08:20:00Z,0,1
06822e13-6007-47be-b2b1-068ad58b5423,Arvand Sakhteman Group,ACC-000643,100000000,8,Khorasan Razavi,Iran,ab9099a4-35a2-40ae-9af3-05535ec42e08,24933b83-7577-40a9-a491-f0b2ea1fca65,1,15800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,e0acdb75-2326-43d0-86fc-e65a5af7dfe2,2024-12-14T09:03:00Z,2024-12-14T09:03:00Z,0,1
705f052b-d682-40b4-bbb7-cc429cba7bc6,Darya Iron & Steel Supply Ltd.,ACC-000644,100000004,8,East Azerbaijan,Iran,aefcfad8-efc8-4849-b3aa-7efe4458a885,beb79919-3f22-4af8-a3be-d01d43cf2fde,100000000,60600000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,e008e8ed-3ecf-4f0a-b80e-c19dfbb713fd,2024-10-10T09:17:00Z,2024-10-10T09:17:00Z,0,1
1dc7deab-b07b-44ed-a67b-6ad334be5f01,Negin Golkhaneh Sazan Ltd.,ACC-000645,100000006,8,East Azerbaijan,Iran,aefcfad8-efc8-4849-b3aa-7efe4458a885,beb79919-3f22-4af8-a3be-d01d43cf2fde,1,6300000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,7eca5b2d-341f-4b4a-b6ca-f84012adbc1b,2024-11-09T13:23:00Z,2024-11-09T13:23:00Z,0,1
e716eb38-581f-43df-be71-bda810128b96,Nima Sakhteman Industries,ACC-000646,100000000,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1,21800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,3da325e2-bc46-40bd-9842-20f1d3105f4f,2024-10-16T09:59:00Z,2024-10-16T09:59:00Z,0,1
f3f48d53-1120-41b7-9b23-91f0f620e4c0,Aban Loleh Sazi Ltd.,ACC-000647,100000002,3,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,4,28000000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,9b58e20a-7c8d-4aef-b0a0-4e0b3a4d1f57,2024-10-27T10:33:00Z,2024-10-27T10:33:00Z,0,1
0488a0e8-1028-45b4-b938-ce7ff86e2588,Ofogh Omran Ltd.,ACC-000648,100000000,8,East Azerbaijan,Iran,aefcfad8-efc8-4849-b3aa-7efe4458a885,beb79919-3f22-4af8-a3be-d01d43cf2fde,1,20500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,995fa798-1f31-43fa-9c93-92456dd2c683,2024-12-09T04:56:00Z,2024-12-09T04:56:00Z,0,1
7ec59e55-1b98-467e-8cc8-8dc68127a367,Laleh Ahan Forooshi Co.,ACC-000649,100000004,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,5304317f-af42-412f-b838-b3268e944239,1,128800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,b1a63ccf-d597-4a14-a7dc-08577422acb0,2024-11-02T08:19:00Z,2024-11-02T08:19:00Z,0,1
c25110f8-7cc9-4b10-b677-fb0609e6614a,Arman Abadgaran Ltd.,ACC-000650,100000000,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1,20700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,6c362d23-1916-4984-8510-c97a89fd09b5,2024-11-12T11:21:00Z,2024-11-12T11:21:00Z,0,1
0a3169f7-29a9-4bf0-9a82-95a04b1b9280,Jahan Construction Ltd.,ACC-000651,100000000,3,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,1,15600000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,8921349f-eccb-453b-8d22-7ff2635fa3f3,2024-11-06T05:54:00Z,2024-11-06T05:54:00Z,0,1
a2a5ef39-c163-4f1b-9f32-f343a562f0a0,Zagros Ahan Bazar Ltd.,ACC-000652,100000004,3,Khorasan Razavi,Iran,ab9099a4-35a2-40ae-9af3-05535ec42e08,24933b83-7577-40a9-a491-f0b2ea1fca65,100000000,86500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,f30b15eb-9d69-4f34-bab7-b78f209875b2,2025-01-09T10:00:00Z,2025-01-09T10:00:00Z,0,1
30a19d7d-4b86-4f69-b036-89a4c518c20b,Mahtab Abadgaran Ltd.,ACC-000653,100000000,8,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1,17500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,9cf116dc-c4b0-4ad1-b037-e34da8bb81dc,2025-04-05T10:05:00Z,2025-04-05T10:05:00Z,0,1
1fda98c9-40a6-4de4-9271-e2959b21c065,Pishgam Steel Trading Group,ACC-000654,100000004,3,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,100000000,54100000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,75863743-9174-4c0b-aeb7-4413454f3fbf,2025-02-11T11:58:00Z,2025-02-11T11:58:00Z,0,1
46983234-6246-45b9-9deb-7a4b17db4613,Darya Appliance Components Co.,ACC-000655,100000003,8,Alborz,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,5304317f-af42-412f-b838-b3268e944239,1,36700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,bb404bc8-709a-42bc-b6da-79bba91e25a1,2025-03-31T11:45:00Z,2025-03-31T11:45:00Z,0,1
fa75b5fc-7921-40b3-aa0a-8302276f8e0d,Pishgam Metal Center Co.,ACC-000656,100000004,3,East Azerbaijan,Iran,aefcfad8-efc8-4849-b3aa-7efe4458a885,beb79919-3f22-4af8-a3be-d01d43cf2fde,100000000,59700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,f2d058ca-7b2e-429d-9f80-bd12299606d2,2025-02-26T07:17:00Z,2025-02-26T07:17:00Z,0,1
ff8bb891-1b90-4e3f-a5ce-5ac51e22c6b2,Mehr Contracting Co.,ACC-000657,100000000,8,East Azerbaijan,Iran,aefcfad8-efc8-4849-b3aa-7efe4458a885,beb79919-3f22-4af8-a3be-d01d43cf2fde,1,29000000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,7616e3a2-3d9d-49d4-b5e6-6d4c539cb0bb,2025-02-11T12:53:00Z,2025-02-11T12:53:00Z,0,1
5b33cb3f-1551-4ef5-8916-54e6473eb4b1,Fardis Abadgaran Co.,ACC-000658,100000000,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,1,24300000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,82c273a9-771d-4808-88db-039cc78fc57d,2025-02-27T07:41:00Z,2025-02-27T07:41:00Z,0,1
527c9dea-6324-4e63-b535-ddc2c555b4b5,Nikan Agri-Steel Industries,ACC-000659,100000006,8,Alborz,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1,5200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,bea17713-fe36-44bf-b9e4-21bc1120653d,2025-03-24T08:37:00Z,2025-03-24T08:37:00Z,0,1
c3f67602-0879-4480-87ab-777056724b4c,Bamdad Construction Industries,ACC-000660,100000000,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,1,35700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,bcdc99ef-1485-4949-8bf6-40eaa244496a,2025-02-15T09:35:00Z,2025-02-15T09:35:00Z,0,1
1d7af727-ac13-44e8-a109-18c950168bd5,Hirad Agri-Steel Ltd.,ACC-000661,100000006,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,1,8100000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,a5c5afe1-89fd-4534-a4f0-78a1c89d43e7,2025-04-05T06:12:00Z,2025-04-05T06:12:00Z,0,1
dff4cc91-3164-4c14-b1a0-051f0acae683,Karun Metals Supply Group,ACC-000662,100000004,3,Alborz,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,100000000,90800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,18927ebd-b195-4d60-84f3-6ac60bde24e2,2025-01-22T11:23:00Z,2025-01-22T11:23:00Z,0,1
79150e99-8ed3-4834-bd72-1fc205e0c019,Vista Steel Depot Group,ACC-000663,100000004,3,East Azerbaijan,Iran,aefcfad8-efc8-4849-b3aa-7efe4458a885,beb79919-3f22-4af8-a3be-d01d43cf2fde,100000000,53800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,677a72f6-6e0c-42e9-b817-9896c6b98ce2,2025-02-19T13:25:00Z,2025-02-19T13:25:00Z,0,1
c1cb8d69-8fa7-4dec-a5a6-1a06a8422325,Darya Golkhaneh Sazan Ltd.,ACC-000664,100000006,3,Alborz,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,5304317f-af42-412f-b838-b3268e944239,100000000,6800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,3e7447a2-a672-432f-9c9f-0999e869839a,2025-02-12T08:10:00Z,2025-02-12T08:10:00Z,0,1
293572d3-fb63-43cb-8c35-bf2dec4fa141,Laleh Loleh Sazi Co.,ACC-000665,100000002,3,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,1,57800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,a01989d1-b998-4301-bdf9-e116df58c65f,2025-02-20T06:49:00Z,2025-02-20T06:49:00Z,0,1
2bd6f0fb-ee3c-4687-b704-eced5b9df42d,Rastin Metal Center Ltd.,ACC-000666,100000004,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,1,49500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,113145d2-4346-4ce5-8895-d134acb4b5c3,2025-02-12T10:06:00Z,2025-02-12T10:06:00Z,0,1
eebd342d-22d9-4b18-8680-55f355114558,Sabalan Builders Industries,ACC-000667,100000000,3,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1,19400000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,9d482c49-f53f-42d3-8df6-720520ff622c,2025-04-12T11:49:00Z,2025-04-12T11:49:00Z,0,1
2a545726-ca9d-469a-8539-fd8297266ab2,Dena Foolad Trading Group,ACC-000668,100000004,8,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,9132b63e-f162-47e4-a9c3-49e03602f8ac,1,88200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,ab00fba9-a5e0-4e86-83bd-7384176cc975,2025-06-12T07:28:00Z,2025-06-12T07:28:00Z,0,1
3f8f9da4-b98a-453f-be85-44e1c1b65800,Parsian Sakhteman Co.,ACC-000669,100000000,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1,34200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,05a562a9-6cc7-4151-9172-44f793645e43,2025-05-28T12:30:00Z,2025-05-28T12:30:00Z,0,1
6e6c4c64-6f56-41b1-9d07-285b8e8752c2,Iranmehr Appliance Components Co.,ACC-000670,100000003,8,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,9132b63e-f162-47e4-a9c3-49e03602f8ac,4,22300000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,0c0575ab-2dce-4207-800e-45409492ba69,2025-06-02T04:39:00Z,2025-06-02T04:39:00Z,0,1
22897671-7234-4df0-85f0-3f1ccd4a3c8e,Tirdad Contracting Group,ACC-000671,100000000,8,East Azerbaijan,Iran,aefcfad8-efc8-4849-b3aa-7efe4458a885,beb79919-3f22-4af8-a3be-d01d43cf2fde,1,22000000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,e1ea1d2e-9874-4952-93ed-4b5c2c4276b2,2025-06-09T11:54:00Z,2025-06-09T11:54:00Z,0,1
8a5abc61-9924-45ee-bc8a-fb1dba99267e,Pishgam Auto Parts Mfg.,ACC-000672,100000003,3,Fars,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,100000001,26100000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,ae57927f-730c-4e0e-96f9-92984634a5f6,2025-05-01T07:06:00Z,2025-05-01T07:06:00Z,0,1
35c87983-910b-47f9-a1ae-25a6f1966b21,Gohar Omran Ltd.,ACC-000673,100000000,8,Hormozgan,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4,27000000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,a564ee98-fc3e-4ed1-9cdb-d909f9cd1b18,2025-05-28T05:44:00Z,2025-05-28T05:44:00Z,0,1
96f22a06-15c5-4e34-b183-0345a4229f14,Tous Appliance Components Co.,ACC-000674,100000003,8,Khorasan Razavi,Iran,ab9099a4-35a2-40ae-9af3-05535ec42e08,24933b83-7577-40a9-a491-f0b2ea1fca65,4,21800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,4a13b17c-8d93-4a1b-a5d2-5bc33c3826aa,2025-06-22T07:35:00Z,2025-06-22T07:35:00Z,0,1
60bf684e-240d-483a-8dd0-64e34b50c34d,Kian Sakhteman Co.,ACC-000675,100000000,8,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1,17300000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,0abdbcd1-782c-4fec-9e5d-78a1c5bdb495,2025-05-28T06:01:00Z,2025-05-28T06:01:00Z,0,1
9d470a35-c816-4c27-bc3c-4c2fa40e0199,Kowsar Sakhteman Co.,ACC-000676,100000000,3,Khorasan Razavi,Iran,ab9099a4-35a2-40ae-9af3-05535ec42e08,24933b83-7577-40a9-a491-f0b2ea1fca65,4,26900000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,6ef68419-8a39-4869-bbec-a80c87280662,2025-06-28T07:18:00Z,2025-06-28T07:18:00Z,0,1
