opportunitycompetitorid,opportunityid,competitorid
8fe154cf-f1d0-4ff7-8828-a50a6823ef35,893085d1-f017-45cb-9565-08bbee4d98c4,a1a27485-7134-4c2a-b80b-3657117b355b
3b1003f3-1f05-48cc-a574-33fcb63e460e,ccfeed49-f7bf-4eea-84c2-a9e008e96ce8,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
6f326416-742c-4fee-97f1-ce865976908a,dab7ec06-7c00-454f-89a5-6ba74a9877e1,a1a27485-7134-4c2a-b80b-3657117b355b
c8b3175f-ab8a-4f24-962f-c8b8cd3dbba4,5884ffc2-4e39-48ad-a85c-ab7dee78253b,70944bdb-26a5-44e3-90ee-7a92a09151e0
b0b2ce7b-9f9d-429a-8ce7-adbc12dd6a4d,8ce69b73-0066-4e32-acb7-e00ff2aa6857,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
e4afc07b-6b18-4de0-a695-5fd75615e73f,19cb5e46-6c12-4f19-8104-f95536b4aa49,12fe28bf-81e0-4489-9a18-e2a30e614bcd
2dfe583a-7653-43ec-a123-05aeed7e8318,f5af53bb-1876-4290-b3f4-c685f63e44b4,12fe28bf-81e0-4489-9a18-e2a30e614bcd
e09f9c15-8521-4cae-b7a5-7d9a161ad433,a52eb276-9cf5-408b-8fbc-3b6382369f67,a1a27485-7134-4c2a-b80b-3657117b355b
4f2057ae-9b7b-4caa-8b39-253e2a6d9373,2d964bfd-b7ae-4246-a3e7-2243fd88a949,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
10abd547-2703-4932-b14f-71d3d397564b,02b7b4e2-1b1b-4b23-8fbd-d2721c24586b,12fe28bf-81e0-4489-9a18-e2a30e614bcd
18f65cea-f200-403c-a4ae-97ab1aec9b79,33ea9930-a1aa-4498-af95-fc0d94ffa191,a1a27485-7134-4c2a-b80b-3657117b355b
1d0d54d4-6766-47ba-a5aa-80dac380658f,5b5db51f-757c-4635-aa2d-fcba0e6f873c,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
3399c46b-66c0-4013-9efd-e7caad128074,16126e50-7b69-44b4-9c63-bbd0d0708b86,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
0c87ed1b-318b-4799-8a65-f3c664cba971,3e87bc38-9f14-4423-9575-940779a2ac3a,12fe28bf-81e0-4489-9a18-e2a30e614bcd
346172ce-ad31-4de1-bdcc-800026d004b3,9506e01e-9f7b-47ca-9de1-6624dceafaf2,97674900-4651-4367-8bdc-43184d85a3d2
0a81a7dc-64e6-4a66-b030-a104c47ee500,2c0ed36d-1fe9-4e99-b0a3-c1cb1b4630ce,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
129a1377-ce38-4ce8-803c-08627342fdca,61b12269-4334-4c0f-ad01-4fe6d0e9bea2,a1a27485-7134-4c2a-b80b-3657117b355b
3fa74d24-5dca-4e9e-ba59-918ee6b89a37,edcd04b4-7ca0-49e9-82d3-ee7f706827ef,70944bdb-26a5-44e3-90ee-7a92a09151e0
bec811b8-f6d7-4418-87f6-650b18639aa8,31d116f2-e618-4025-bcdf-0dd2c13c39f1,a1a27485-7134-4c2a-b80b-3657117b355b
bb596463-90a8-4d48-b2ec-40f711a52edd,b5599761-f380-4200-af29-feb47f80f428,70944bdb-26a5-44e3-90ee-7a92a09151e0
56d941fe-cb66-4ce2-9db4-220a7c2bc8c3,d8d7dc3a-3a37-4885-ac64-a12a62ae0011,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
ffaf6a1a-f4d2-4972-b181-fd0b639c6296,6746a36a-cbbd-445e-b087-1b3c3b8523b3,a1a27485-7134-4c2a-b80b-3657117b355b
2da0f0fc-8fb5-4d29-9767-f218dd5bfad2,96d26c36-df4c-43fe-a4a1-df6c811b1e6f,70944bdb-26a5-44e3-90ee-7a92a09151e0
44cc231b-4133-4bcf-a42e-377cd8f31fbe,09d77fb9-c5a4-4fe9-a5eb-52b719fad532,a1a27485-7134-4c2a-b80b-3657117b355b
529eaeed-89e1-46e8-ab1e-dedb1ef6eab0,764739c9-0d54-48ca-a49b-1812fd271fdc,97674900-4651-4367-8bdc-43184d85a3d2
a6e632eb-039b-4e39-ac95-e1876a5134e7,e89e512c-b396-4605-a797-a7f69c75ca59,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
a0908ec0-ee6a-4fc0-8045-0287f4d3181e,7fd49190-f1fe-43fd-994e-e5fefd1c05f5,97674900-4651-4367-8bdc-43184d85a3d2
3c8f6c54-a740-4286-9c31-aeb92ec3f511,0bba7eb3-90ec-49f0-8840-81aec7e26749,a1a27485-7134-4c2a-b80b-3657117b355b
3d2ed596-4e52-4794-b056-588c469dff13,895c12ad-c05f-49cf-a11c-7fc3cf86eaf6,12fe28bf-81e0-4489-9a18-e2a30e614bcd
2740dcf4-8a20-41ce-aa6a-92bdc4e964f6,44d2eb69-4a16-4f10-8545-93844669967b,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
881484fd-0c97-4473-bc23-e3702c42f76f,34824212-dcd3-40b8-b89e-435b1100f2e8,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
5b6d64c2-d9cb-42ba-9d0b-0fe212aa99d1,69042c9b-3ad9-4151-b738-35a021ba0842,70944bdb-26a5-44e3-90ee-7a92a09151e0
c3226b70-41f6-498c-a023-930fa9094d1f,d032c6c2-2fd0-4e9c-b9da-ca8ca068034b,97674900-4651-4367-8bdc-43184d85a3d2
4ce4a6c4-9e28-4291-8cb0-fc10848497de,c3f13e91-fb7f-41a1-86e5-b9a5c7fb5e27,a1a27485-7134-4c2a-b80b-3657117b355b
19844d68-920b-477b-8168-d6edc5c509a0,2d89920d-de02-4913-9073-f443dc448c06,12fe28bf-81e0-4489-9a18-e2a30e614bcd
5993871c-411f-4f1c-82b8-abd90dc33ac4,185e50e7-68dd-4768-a29f-6e47bebd92fd,12fe28bf-81e0-4489-9a18-e2a30e614bcd
267ba5b3-c979-4d80-bca1-1cfd9a82c6ac,51fd9eac-5fd7-4f07-96e0-2411a137058c,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
2c031957-8c19-4aa0-9d22-2a69482d55c4,7ae2eab2-a9c1-4c19-bea0-834499e5df69,a1a27485-7134-4c2a-b80b-3657117b355b
425b3d7c-56cf-4639-883f-5d6d4ce50889,c2558728-1d49-42d7-a801-38feaf80071c,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
aaff43b6-e004-45c3-8354-bd1350a2fc11,a0dde96c-10a0-4ced-9f8f-11b2003a0203,12fe28bf-81e0-4489-9a18-e2a30e614bcd
f3612f34-1783-4035-9aa4-aa06d74cc026,a45c587f-7b2d-4571-b407-429adc51425f,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
5559be55-61d1-48ea-aaac-7722ac5649b9,de40d2e1-15c8-467d-81e7-55e96a6b364e,a1a27485-7134-4c2a-b80b-3657117b355b
69e9dc89-b41b-429d-8306-336ab0c8b857,ca3dc6e3-65b5-40f7-b42d-4c412fe975c5,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
1a004236-2f04-4839-9651-bf051acfe1d3,c1b52507-cd5c-4c5c-836e-5f6f457879ef,97674900-4651-4367-8bdc-43184d85a3d2
6ab7520d-2545-42e1-a8e4-1ff60f0e6459,83d5a920-3828-4bdb-976c-ff0a1fe6b181,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
949ecb5a-baf3-49b6-8078-9f170893df70,4d68e702-ea3d-47de-bcf8-43f9f2deab6e,12fe28bf-81e0-4489-9a18-e2a30e614bcd
8d6faa3b-ef0c-49e4-8558-94eba3468fc1,b3072df8-816d-4659-97bc-1dfe8052d343,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
06cf5048-8286-4a1d-9392-504056c36272,29dce178-3afe-491d-95b1-1f1517ddde02,70944bdb-26a5-44e3-90ee-7a92a09151e0
a9ee902d-cf94-4c74-a491-0bb385e88bf5,dee5b00e-1b56-4bfc-b916-1ad3ed662686,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
d68d5fca-fe71-4446-9b29-21e24b4efc01,ca17fe8b-c622-43c9-860d-fafd51acbd4d,a1a27485-7134-4c2a-b80b-3657117b355b
4e68fcf5-6cb8-4ce4-8393-16e5e5a7c0b7,6cc1e98f-c177-4875-8e4b-ebaab820fa21,a1a27485-7134-4c2a-b80b-3657117b355b
de530d5a-5361-45f9-9bdb-4144b5179959,f511365c-759e-4b26-8c2a-e513ad5595a5,70944bdb-26a5-44e3-90ee-7a92a09151e0
4ea9a93f-49d8-4504-ae9f-365eeb4d32cf,a6bb4327-10db-4a01-a22c-b7233ddcae8f,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
a4190e38-06eb-4a12-b4ac-a06562449900,faaf7867-3267-42ce-bbf3-e31454ff8e1f,70944bdb-26a5-44e3-90ee-7a92a09151e0
e8412926-a084-4fcb-91e3-77c6b74634db,de1e4a2c-b418-4bfe-bc71-8ab9b0443f81,12fe28bf-81e0-4489-9a18-e2a30e614bcd
f32ad532-4e31-4c03-9763-0fb5521ee2e1,ab058042-02b3-4c75-a181-77857bc27cda,97674900-4651-4367-8bdc-43184d85a3d2
8e7522e4-1e17-4a3e-85cf-5a1111a61852,79100b7f-630c-4141-b887-784c9a3fa40e,97674900-4651-4367-8bdc-43184d85a3d2
ca25cfe7-1920-48d8-a0a2-cd5b8bb9c5bc,ffe4f788-84ec-4bdc-99f7-737f3fd9e86a,70944bdb-26a5-44e3-90ee-7a92a09151e0
a4a9ce33-2aae-4298-b08f-41b9cece8e39,5ad35aee-da16-4236-a9c4-9bdee1bf27e5,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
23ea8c9b-bdf5-4c3c-8a76-0095e4e247c5,25b76229-349d-4142-8936-69f516839206,97674900-4651-4367-8bdc-43184d85a3d2
7fe0e6fc-4b58-418b-9ac6-b700b6ef098b,9e054e19-1db1-41bf-b549-8b84362ee3ab,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
abfe0a5f-ea8f-42d9-94fa-87244070bc62,1d41dcde-d14b-47fe-aba0-2533cfc0621d,70944bdb-26a5-44e3-90ee-7a92a09151e0
ac2048a0-cf43-4583-b6bb-0f49037b1bba,27f6ad13-0bb6-40c5-a423-db74874be078,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
a8729d96-92a8-4477-b5d0-a1254ed80b8e,e8eda98a-9cb3-469b-a061-65e039e3f957,70944bdb-26a5-44e3-90ee-7a92a09151e0
71b89e27-bb72-45e5-9219-f597fe284fe9,70af4b2c-1b5b-450f-b716-acd23018bcac,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
b3139a73-1121-416b-96c9-48a22c85ed0e,73304baf-7830-4c37-a0bb-39a6b5cc2115,a1a27485-7134-4c2a-b80b-3657117b355b
0060863c-83ab-46fb-a2f2-dd462723634c,137facaa-776b-44ff-a472-4f944597e0f1,70944bdb-26a5-44e3-90ee-7a92a09151e0
40aea53f-0d8d-4e92-a250-287b19715e33,03bd0fcd-c066-47a8-9d0e-d0c5a3d0b477,70944bdb-26a5-44e3-90ee-7a92a09151e0
3aceac0e-99ca-43f5-babe-5969eee86183,ac58cda5-85c8-41e8-81e9-e0e5fe8d679f,a1a27485-7134-4c2a-b80b-3657117b355b
bb2196bd-3acc-47cc-ba92-45fc7a7c643c,c9bb130a-8394-4194-b5d9-00dcaa7a897e,12fe28bf-81e0-4489-9a18-e2a30e614bcd
eb8a9234-25b6-4c7b-9082-9d96fbe2e03e,3f4cf725-e660-4ab1-8c1d-c263ee1c4df0,70944bdb-26a5-44e3-90ee-7a92a09151e0
8e1eec73-3cd6-4809-a72c-57c2c493d057,03d94eda-e918-4686-85a4-e5075aae56c3,12fe28bf-81e0-4489-9a18-e2a30e614bcd
3e7b3e3c-5a69-4d3e-8d5c-8c667379db61,a0a3156c-5a10-4982-8725-3833b1a63001,70944bdb-26a5-44e3-90ee-7a92a09151e0
eb65e510-db49-4df2-b3d7-ff761f893985,c26643a0-4dbf-4940-8007-a3391a1f5afe,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
3bc1bdaa-ff4e-4c6c-8eca-c9020852f12e,687ebb2e-f49d-461c-8635-a088cc99ce99,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
0a1edc4c-1ea6-490b-aea1-fbbac83ede25,348b4773-ead3-4ace-996d-885b7df16547,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
fe9d05ef-5903-4595-8cbb-2c40fc7ad4ff,679083ab-e519-49d4-a0ef-0377d8d08413,97674900-4651-4367-8bdc-43184d85a3d2
3e386822-983f-4915-b581-685d3434c9aa,35d661fa-404d-46ab-82fd-d070e2f19490,12fe28bf-81e0-4489-9a18-e2a30e614bcd
b13c2b8c-22b3-4428-995a-b95d4e500d68,d737e366-faf5-478d-bf8d-d58af459f732,97674900-4651-4367-8bdc-43184d85a3d2
ebf4471a-d071-4701-b9d7-64f20333272a,0d19b01d-74cf-41c5-bdac-5f351192c6af,70944bdb-26a5-44e3-90ee-7a92a09151e0
f02528ad-9e4f-40bb-a8d4-26f9235a8797,6d4980ab-8730-4eda-a68f-bcb00d0ef056,12fe28bf-81e0-4489-9a18-e2a30e614bcd
3d1cf258-df0d-4187-995d-5254c5950dcf,a5228b9a-9136-474d-937c-6a1a0e06b117,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
ad413f70-1b1d-4e50-b36c-b8f3c1d7f073,9bdf8aa2-4fbf-4131-aefa-3c20232c3e14,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
43aa0706-2bcf-4aee-991b-4196ad6bc71a,f8aa36b3-f101-4e55-a0f7-e6643744511f,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
3d34e9dc-b79c-44e2-9100-12ea97179216,d23f30b9-2261-4230-961f-bb82e49e4f17,a1a27485-7134-4c2a-b80b-3657117b355b
9426b7a2-f34c-4c9f-9272-1259b6315c6d,bcfc92ea-92a1-451a-a64e-26e3efe74a7e,a1a27485-7134-4c2a-b80b-3657117b355b
1583d59b-10a9-4864-a0c9-1550260b6968,cbebc8b2-9902-4d49-864f-9f1545fcd5fa,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
203b12f5-f08f-4948-8e7c-be2d5d6f4c0f,ad54e28c-f5f9-452e-b77e-6f78a1bc2810,97674900-4651-4367-8bdc-43184d85a3d2
3bfb80ae-53c5-49e2-84e0-283717639800,dd2a4cbe-fd0b-438c-ab08-19ba86b33470,12fe28bf-81e0-4489-9a18-e2a30e614bcd
038bc5df-004f-4483-98e7-fdcffd00add1,bbc91113-f4cc-44d9-b49d-8e670152a2c1,70944bdb-26a5-44e3-90ee-7a92a09151e0
e0f4c184-a857-4354-8ded-a9de9a7feaeb,970126ff-d780-40be-a58c-772ebcb9659e,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
1b803b2a-1d93-4918-96d8-8d395cc7d5ab,05dd3086-316f-4c47-ae4f-7b03d4a54b68,97674900-4651-4367-8bdc-43184d85a3d2
e8bc9fc0-0326-430e-b53d-41a2d0422d1d,34084546-96ca-458e-bf9a-846d2b1bc0b8,12fe28bf-81e0-4489-9a18-e2a30e614bcd
d2ee009f-572d-4366-b44b-cf852781cdd4,a2f09cbe-5609-4247-8a5b-bdfdf5433c78,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
b5a92041-6ca8-4dd6-b62c-907df91b481e,2c291e1c-86e5-4443-abf1-26b7c1ad8827,12fe28bf-81e0-4489-9a18-e2a30e614bcd
036d9a7b-62da-4de3-b52d-7163bdf90416,a840e982-f658-490d-b60c-25eacf426fb8,97674900-4651-4367-8bdc-43184d85a3d2
41b44dce-f638-4ab2-b98a-62e450d754aa,81cf1038-f51d-40d9-bf10-a14ffb2f69c8,70944bdb-26a5-44e3-90ee-7a92a09151e0
74c66be0-472d-4c65-9494-f7ff763c1d2b,e5af7783-c867-4e14-a890-3c3fc6291937,a1a27485-7134-4c2a-b80b-3657117b355b
0bcd7c15-39b0-4c01-9078-7cd73061fc92,5510b533-252e-476d-9b07-f6759b21e014,70944bdb-26a5-44e3-90ee-7a92a09151e0
38a0ba73-7087-48f7-aba2-eaf80c4899e0,2c9158a6-0769-4f3a-b627-cb0fe8097f32,70944bdb-26a5-44e3-90ee-7a92a09151e0
f4bb26be-bef6-4a05-b432-ddf15d46c351,7be1a277-a918-4362-bf23-00882dc2ba57,70944bdb-26a5-44e3-90ee-7a92a09151e0
9bac472b-34ad-46ca-817c-145d4b8f323f,8d309523-1437-4c4d-8c33-3cf0d1814afd,97674900-4651-4367-8bdc-43184d85a3d2
891d1366-5b37-4ced-921d-0d566f284595,b0529c5b-2f02-4857-ba18-4d06dab43844,70944bdb-26a5-44e3-90ee-7a92a09151e0
fe97c55a-8e08-40f1-8d85-d28f3d133ee5,3e595f54-7892-407f-a45a-c95564f1f2c7,12fe28bf-81e0-4489-9a18-e2a30e614bcd
45af52d2-2163-44a0-989a-ef93fcebd079,18224232-a426-46d0-ad36-773920e9aec4,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
a44bf561-fa8f-487d-9759-7ac89a3b7945,862e9909-f221-4a7f-8532-3499d7c5216b,12fe28bf-81e0-4489-9a18-e2a30e614bcd
38037cbc-1bb7-4e60-80aa-fe610fcd3d53,18828244-ab29-421f-9f42-9fbf5231cbbc,a1a27485-7134-4c2a-b80b-3657117b355b
19f33f80-5320-417a-8f45-26e07b9a4500,9bb3a034-8137-4a29-a15b-f2a83ae5cf02,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
312adb5d-c1a8-4bbe-93c1-f363861ea71f,08d7a642-9c49-449c-a8a9-e1e92aa01ac1,70944bdb-26a5-44e3-90ee-7a92a09151e0
a8d50500-887b-4d17-b802-241a2f40752d,20274b21-96a9-427e-8850-a6920e7f92b5,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
5242f3c8-b510-4a9b-83a1-57be1537102c,d7dc0f94-797e-48a1-961e-e06171e4fcf0,70944bdb-26a5-44e3-90ee-7a92a09151e0
2821396f-1d94-465c-a475-cb49330d4248,152b9043-1822-4260-a1e5-1ade41f98ba5,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
1b925f90-9772-4260-8a00-3288ad49c522,7433bd01-a19f-4963-947f-05f6d21277ab,a1a27485-7134-4c2a-b80b-3657117b355b
dee6c627-0f2c-4c0a-a255-3f8976b605d5,a5ea7b39-47fb-411e-9cd6-7d98356577c0,70944bdb-26a5-44e3-90ee-7a92a09151e0
6bb4081e-8707-4b72-84c6-de682bd0f528,725442cb-059e-415b-b971-42f2c67310ee,97674900-4651-4367-8bdc-43184d85a3d2
8347f1d0-f5dc-4004-9625-bd6eac0464af,92b2a726-91fd-45d5-be05-10dd9ff8b565,a1a27485-7134-4c2a-b80b-3657117b355b
bd462357-c871-4318-9fb7-da6d2a969cac,d4fbf18e-196a-413a-8d33-e5dd08bc43db,a1a27485-7134-4c2a-b80b-3657117b355b
ebd0d97e-0f08-4fbf-af19-18b51e8719a0,e527ccfd-1d25-46a7-b044-d7c9998459ad,70944bdb-26a5-44e3-90ee-7a92a09151e0
1d4c48c0-b4db-4133-83dd-af13aed27532,2cc24d2c-22ed-46c4-b7b4-dde2e77315aa,70944bdb-26a5-44e3-90ee-7a92a09151e0
806c43ef-2882-4992-bc3e-471f05a4e643,18877ae4-de79-4552-9a9d-ea9bfcbb607d,97674900-4651-4367-8bdc-43184d85a3d2
9163a313-e6e6-4fe8-9fe2-f390a80908a4,6a8ec3b8-34cb-4e99-b2c7-15f3e1b3d38d,97674900-4651-4367-8bdc-43184d85a3d2
ec4b3d4e-b11b-4f95-b4d6-ecf704735785,71a48a5f-ec97-4450-aeee-55c47710512c,a1a27485-7134-4c2a-b80b-3657117b355b
51a67ac6-caca-4458-a064-b8b49228bfcd,411bb7d3-cdb8-4986-86b0-e3b2868644cc,a1a27485-7134-4c2a-b80b-3657117b355b
829f69ba-e3c0-44e2-9949-9d45a64eab75,3c06437f-0f29-4d2b-a4eb-87111eac51f3,12fe28bf-81e0-4489-9a18-e2a30e614bcd
51fb8d1c-65e8-4cc3-854b-735676bb8f94,2e911002-235e-4c1b-a53b-1c70909e7e1a,70944bdb-26a5-44e3-90ee-7a92a09151e0
85357586-a7cd-469f-a20b-32b7ba6270e2,a1da1a7c-d365-443d-8257-6055d8764d44,a1a27485-7134-4c2a-b80b-3657117b355b
d5a14dda-db38-4424-ae01-8db7c2b4f041,46cc9b5d-1a25-4228-a3e6-75c32688488c,70944bdb-26a5-44e3-90ee-7a92a09151e0
c8ae7b9b-268c-4782-aa74-99fdf2dfad00,13a4053a-57ea-46b4-9fcd-5fc6557d54e8,12fe28bf-81e0-4489-9a18-e2a30e614bcd
2274c6ec-6a04-43ae-9423-eaeb2aa11c06,d642895a-4193-4a22-872f-221396d159f2,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
5da93d1f-66f6-4f6b-9dbc-70a142aea05c,52a98c91-d53c-4a5a-a05f-468eace5e100,70944bdb-26a5-44e3-90ee-7a92a09151e0
3a3b868f-36db-4b63-aeee-85b030fa55e6,03469c1d-9319-4351-8748-411e3d81f3b6,70944bdb-26a5-44e3-90ee-7a92a09151e0
22c05d88-206b-4db4-b1f5-6df97561e8e8,abb67382-154e-4e56-827c-0508f362ad1f,70944bdb-26a5-44e3-90ee-7a92a09151e0
24bb15e5-481e-4fbe-9320-321af5e18f12,d5e2b7b4-c854-4aeb-b3b5-001c2058f28d,70944bdb-26a5-44e3-90ee-7a92a09151e0
4c549718-14fa-4f9d-b24c-b3a7ea83cc3e,81618f84-c7c1-4e46-9df7-51c6c7a8f933,70944bdb-26a5-44e3-90ee-7a92a09151e0
2cc0b073-8b25-405a-a917-9bce0ce05f07,9a962559-c432-43bd-b32e-e8a40fdc7922,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
168c0c46-9306-4622-8907-82e808889836,f61725df-25d8-4cfa-8a3c-5b3b21b43cdf,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
ddaf322d-2479-48f5-a520-aed326749bd9,327cacb1-65dc-4c03-ac8d-4d056b71ccc9,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
2b2e0925-47bd-4060-9920-2f55ab91af5e,8b399f8c-1250-483b-a779-84ecefb00e4b,97674900-4651-4367-8bdc-43184d85a3d2
c2294f0a-74f9-48a8-8f88-247103fd94fe,1969e0db-c41b-4d15-936f-d132961b14d1,70944bdb-26a5-44e3-90ee-7a92a09151e0
38bc9918-341e-4bcd-8b3d-10f154da3422,10744100-d037-43dc-88db-9049310572e3,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
dfb319ac-fbf4-41dc-97a3-b3409c517847,5482b352-335c-49c4-960d-935576ea9d7b,12fe28bf-81e0-4489-9a18-e2a30e614bcd
6c3f9a43-746a-45f6-b6ff-9e04a3fa7274,06a57d10-3446-4a1c-aade-cd3e898d6311,70944bdb-26a5-44e3-90ee-7a92a09151e0
bfafabfd-32f3-406b-8220-cce88f51b65d,493c4d0e-06d9-4df4-a786-0f3596927d87,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
442fb781-06b0-4be5-bdf2-7aba06505073,fe24eeb2-572b-4bd9-9b40-96df1258fde5,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
d8954166-78ce-4d6a-93b6-bfca08d633c5,6a13576c-2617-4ad8-92fc-aa7e663691dd,12fe28bf-81e0-4489-9a18-e2a30e614bcd
ea6fcc64-cc3c-451f-b2ac-80bdfa5da9cd,58838ec8-8289-4a78-b4a4-7019d49cb79f,70944bdb-26a5-44e3-90ee-7a92a09151e0
44901e5a-036c-4b76-8d6a-2b31355db1e2,17fbc9e8-62f0-4406-ba65-70b808468ff8,12fe28bf-81e0-4489-9a18-e2a30e614bcd
c442a9c7-8e50-417c-b38e-5c3b5f42695c,962c54cf-8522-41d4-8230-40b757e6be53,97674900-4651-4367-8bdc-43184d85a3d2
eabc4276-a836-4345-a23b-7b34c1b3cc7d,c2b18b20-d8bd-4b36-8b16-65af2fa49cd6,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
d8c32aaa-ce56-46e2-9d66-357981c13c38,37b470d6-b5f1-4749-b331-a0f002848bd5,97674900-4651-4367-8bdc-43184d85a3d2
f8d29876-9486-4f9f-a71f-61b6fd586193,ced23d1a-31b0-40cb-98b2-1453cc83aab2,70944bdb-26a5-44e3-90ee-7a92a09151e0
10a072cd-3b08-498f-b741-7c1f5a54bbf0,abd01abe-494c-44c9-9461-bafabd514595,70944bdb-26a5-44e3-90ee-7a92a09151e0
5ca76b63-50d7-4c40-bdb1-c249c5f1dcb4,5098c6e8-633a-4bae-a54c-82180a7e7a06,70944bdb-26a5-44e3-90ee-7a92a09151e0
0d3cef4c-a15b-49fd-a1c2-09272c1e0eee,f57f4f27-95e8-4622-9321-806e7983a8b0,70944bdb-26a5-44e3-90ee-7a92a09151e0
d28cd3a7-84f3-4a02-91f0-a2a304391d0f,788a6b32-e8f5-4bec-8b0f-9b1343dbe9a2,12fe28bf-81e0-4489-9a18-e2a30e614bcd
6fd86ce3-0653-44f2-8a42-9cbc573ccecb,0ee6b6a3-85fb-429f-b0c2-8b974c948447,97674900-4651-4367-8bdc-43184d85a3d2
3888a769-3367-4617-88c6-4b58a1d99f4d,a6f29393-340c-4520-b3de-5649720d1074,a1a27485-7134-4c2a-b80b-3657117b355b
729f2142-cf19-48c8-be28-db071b33811e,5bda40e0-1fa0-41f9-a402-8784db012706,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
6ef6fc21-e6d7-4203-a47a-9512cef7c9e7,795331a8-16ae-4406-a076-8006d089cd59,a1a27485-7134-4c2a-b80b-3657117b355b
d137abf1-6234-4049-b2d9-5e7597905d11,49d2e36e-34d9-4598-be6a-c5087063f920,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
31a4ce40-3ece-4c2f-ae61-d0b5f4df804f,9b24de19-ab9e-4242-b377-56f99b72962d,12fe28bf-81e0-4489-9a18-e2a30e614bcd
8ae035a5-e0fe-4985-a98e-a36fc25d94ae,e4fd83c5-4b54-4d12-ba38-3bd64b996859,a1a27485-7134-4c2a-b80b-3657117b355b
c33171a7-e45f-4bef-b46c-02a610bb3de9,08b4437c-37a7-4d4c-beac-9429fddacf3d,70944bdb-26a5-44e3-90ee-7a92a09151e0
6d2cdebd-a71b-40c7-9ae1-08a6fc36473f,8cfa1cf5-0c39-41a1-bc7a-b128ed0515c4,70944bdb-26a5-44e3-90ee-7a92a09151e0
e943e3fe-accf-4439-a477-4174154a95b3,500032fd-0096-424b-a260-d033ae17799f,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
2f3cb4af-e860-473e-a11e-1ac690e32a8a,16145218-b252-4aad-aa6d-5c9c75518d86,97674900-4651-4367-8bdc-43184d85a3d2
63dd08a5-d24c-4ea8-bac0-86208419d369,463bca4c-8cef-41a0-9afb-633ae292cba8,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
c5350b27-55d1-4177-ab66-59a2a495f8c3,c0ad52c2-a94f-4238-b085-a83fdb43b4a8,97674900-4651-4367-8bdc-43184d85a3d2
27efcec7-7673-456d-a7c2-c2aabb0f866d,846adfd7-aee5-47a0-8e01-4b81fb494dd5,70944bdb-26a5-44e3-90ee-7a92a09151e0
5bc2192d-3379-47dc-a255-230c27f55cad,2bb4a69f-d73e-4dd9-93e0-6bbc543b7b51,a1a27485-7134-4c2a-b80b-3657117b355b
5197addc-a3bf-4549-a38c-2bf4285cc8e4,10025341-cda6-4429-a86c-9b33eb6f35ad,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
