productpricelevelid,pricelevelid,productid,uomid,amount,transactioncurrencyid
c1581092-f335-4ba3-913a-7052986f9025,9c7c7377-79a2-4903-bbe3-3b243eae0032,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,368300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d0a44432-9cd6-4852-b14c-7df4e4347d51,9c7c7377-79a2-4903-bbe3-3b243eae0032,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,360500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6d3ee1dc-8139-4443-a45b-712eb8225688,9c7c7377-79a2-4903-bbe3-3b243eae0032,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,379200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
722764e6-8c41-461b-a827-a1b9d4a02e53,9c7c7377-79a2-4903-bbe3-3b243eae0032,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,432300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
dc8aee30-be60-43f7-a8be-9288e5af6e39,9c7c7377-79a2-4903-bbe3-3b243eae0032,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,426600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c074718e-425a-409f-b337-c59979844388,9c7c7377-79a2-4903-bbe3-3b243eae0032,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,506500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
46fde062-a33d-47af-9701-410d3f4b1a70,9c7c7377-79a2-4903-bbe3-3b243eae0032,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,497900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7c0e8cd8-8573-4793-8715-b2b9c40c5d91,9c7c7377-79a2-4903-bbe3-3b243eae0032,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,400600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
709b7d97-464c-44af-bd3f-3799a07295e9,9c7c7377-79a2-4903-bbe3-3b243eae0032,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,385600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3c07c574-4925-4af1-b6aa-e05b13d5f2f7,9c7c7377-79a2-4903-bbe3-3b243eae0032,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,399400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e49d681d-51d8-4c64-95fa-1ab8458f1f19,9c7c7377-79a2-4903-bbe3-3b243eae0032,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,271200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
271e3ee2-b1a6-41f1-a20e-99d33b33f3d8,269cd696-236c-4b87-94a0-bccb8a476a87,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,343000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6a34c854-1071-4d51-b6c5-9dacb4d7e28e,269cd696-236c-4b87-94a0-bccb8a476a87,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,340700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7746d0ba-8ae8-405b-94b4-a48268586eba,269cd696-236c-4b87-94a0-bccb8a476a87,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,330600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d5385b0e-34f3-493c-8ff0-a55c6a702e2f,269cd696-236c-4b87-94a0-bccb8a476a87,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,326800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,269cd696-236c-4b87-94a0-bccb8a476a87,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,330600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
05000bc6-b20d-4b6e-b231-1f1795863a76,269cd696-236c-4b87-94a0-bccb8a476a87,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,323800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9360715f-c3fe-4183-a172-b725db52ca58,269cd696-236c-4b87-94a0-bccb8a476a87,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,407300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f1578470-0182-47c4-ba1b-58066160a6b4,269cd696-236c-4b87-94a0-bccb8a476a87,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,397000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
63d62a39-c0e3-4efd-8c71-e0fe5a0cdd7c,269cd696-236c-4b87-94a0-bccb8a476a87,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,405800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d5f25073-f414-42b1-a442-9ebbda7b9095,269cd696-236c-4b87-94a0-bccb8a476a87,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,429200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bc10fa52-bf5d-4fdf-89c8-d2ab6b44fa8d,269cd696-236c-4b87-94a0-bccb8a476a87,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,394800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e5d6f6e6-9a6e-42f5-8cc4-29038bcf53a1,269cd696-236c-4b87-94a0-bccb8a476a87,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,401200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
45df16b6-382c-443f-bcfc-9b793875394c,269cd696-236c-4b87-94a0-bccb8a476a87,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,424200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
638c254c-076e-4bba-bc53-08bf6f92f25e,269cd696-236c-4b87-94a0-bccb8a476a87,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,419800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
cc530e36-addc-4e13-ab3b-4d37560c95ee,269cd696-236c-4b87-94a0-bccb8a476a87,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,431300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d72b6108-2a40-4f12-b963-f37f67814c1f,269cd696-236c-4b87-94a0-bccb8a476a87,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,507100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
fb10987f-20ac-4703-ab67-146a77a6e17c,269cd696-236c-4b87-94a0-bccb8a476a87,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,494200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,269cd696-236c-4b87-94a0-bccb8a476a87,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,580700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a9ba5a27-907b-4e36-9786-48f864de82e6,269cd696-236c-4b87-94a0-bccb8a476a87,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,573500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6db99102-a48b-4dbe-957d-94a106f028ff,269cd696-236c-4b87-94a0-bccb8a476a87,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,459100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2e85cb21-7631-4e9d-9de9-f86322bd3388,269cd696-236c-4b87-94a0-bccb8a476a87,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,450700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
53cd6268-610c-4373-8299-9aa40cdf742b,269cd696-236c-4b87-94a0-bccb8a476a87,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,463900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
56666f9f-53ac-4ab9-b467-2cd9362f5e5c,269cd696-236c-4b87-94a0-bccb8a476a87,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,317900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6bebac31-d4f8-4d72-b382-1cfdc083b73a,473bd358-610e-4a64-a130-1617c2dff335,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,348200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
78660765-14f7-4e8d-95bc-b8d04094dded,473bd358-610e-4a64-a130-1617c2dff335,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,340300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0d557b61-8a17-4dfe-bfc0-0dc804f64d86,473bd358-610e-4a64-a130-1617c2dff335,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,336400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
39669fa7-5997-4043-b3b1-025bfff9f585,473bd358-610e-4a64-a130-1617c2dff335,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,335800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f510ab53-c7fe-439f-9190-f938a66fd7f7,473bd358-610e-4a64-a130-1617c2dff335,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,334200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
07f194f9-c115-4d6d-8a4e-5b70a6d964a3,473bd358-610e-4a64-a130-1617c2dff335,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,325700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d6d7b3b8-3309-4d35-bf4d-f561f319c125,473bd358-610e-4a64-a130-1617c2dff335,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,419600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3d114802-2702-478b-9f0f-da8d05379ff6,473bd358-610e-4a64-a130-1617c2dff335,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,405200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1d48a071-ab61-47b1-b93b-4c3220500494,473bd358-610e-4a64-a130-1617c2dff335,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,416000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
770c7798-37cc-463b-b2a0-345990604f62,473bd358-610e-4a64-a130-1617c2dff335,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,437700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5e6fea07-c453-4f1d-8199-2fdfb31022f0,473bd358-610e-4a64-a130-1617c2dff335,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,400400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f6b751f7-9b74-4245-9b1b-c8952af43ab7,473bd358-610e-4a64-a130-1617c2dff335,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,406000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c71d5e60-1d52-46ab-b7e6-427cbf780e3f,473bd358-610e-4a64-a130-1617c2dff335,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,430700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,473bd358-610e-4a64-a130-1617c2dff335,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,423400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
edcb8cb6-0692-4c63-9424-aed51bac5c15,473bd358-610e-4a64-a130-1617c2dff335,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,440200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e87466d7-ad66-41bd-9367-6a024fdc6e1b,473bd358-610e-4a64-a130-1617c2dff335,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,504500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f1043785-658b-4523-a014-1de9f54ad0a2,473bd358-610e-4a64-a130-1617c2dff335,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,496200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9793b9b4-1374-4146-b2c5-bd89b70b3420,473bd358-610e-4a64-a130-1617c2dff335,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,596700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3e2b6091-a092-452a-94a0-57a7b0cc1b3b,473bd358-610e-4a64-a130-1617c2dff335,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,586000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4d3485c5-c5c1-4eb4-b27b-3d901a16342c,473bd358-610e-4a64-a130-1617c2dff335,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,463500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ce3714af-99b4-4350-af2b-99b4d9acd158,473bd358-610e-4a64-a130-1617c2dff335,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,462000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
90e0f4a0-fbdd-4933-8bd5-8bf61efd76e9,473bd358-610e-4a64-a130-1617c2dff335,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,471300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8861fe18-58e2-4888-8a83-81bec85aca46,473bd358-610e-4a64-a130-1617c2dff335,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,321600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
033d2bce-575a-4d2c-a5c5-650c8186a576,11a72609-5edd-4bbf-a959-76636daa2e68,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,355000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7d7ddbed-d284-476c-ab88-f83dd97dc9cd,11a72609-5edd-4bbf-a959-76636daa2e68,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,348000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5cb85aed-f5f6-4c97-aefb-63b11b049863,11a72609-5edd-4bbf-a959-76636daa2e68,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,336800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
75b17a55-d426-4982-a43e-4288a2b5b498,11a72609-5edd-4bbf-a959-76636daa2e68,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,331500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,11a72609-5edd-4bbf-a959-76636daa2e68,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,333400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a6846099-f729-4951-8591-31d2bbda0242,11a72609-5edd-4bbf-a959-76636daa2e68,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,326400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
eb6c1016-cee6-44d0-9dac-6e8345241ea6,11a72609-5edd-4bbf-a959-76636daa2e68,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,420600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7701f7bb-7bc6-4e1f-864e-e6e389c5b31a,11a72609-5edd-4bbf-a959-76636daa2e68,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,410100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
97ac6aa8-bb24-48a3-9363-57b66f81cf4f,11a72609-5edd-4bbf-a959-76636daa2e68,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,412800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3ed8c56c-da09-4fa0-9282-8d8044b591f7,11a72609-5edd-4bbf-a959-76636daa2e68,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,436700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4767d76c-162f-4a24-af43-613cd4aac9a3,11a72609-5edd-4bbf-a959-76636daa2e68,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,398400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c01f36bf-3e6d-458b-b367-c28de1b294de,11a72609-5edd-4bbf-a959-76636daa2e68,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,412900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ab0e664e-9c3e-42d5-91e1-aa9676f72255,11a72609-5edd-4bbf-a959-76636daa2e68,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,437700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7e8adee7-0758-4201-961e-16d16105716b,11a72609-5edd-4bbf-a959-76636daa2e68,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,429200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7cd0129d-2e8d-4e87-9334-20e6d9d80b8d,11a72609-5edd-4bbf-a959-76636daa2e68,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,442400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4223623b-cc3e-4dde-9ad5-cf06364d7c87,11a72609-5edd-4bbf-a959-76636daa2e68,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,511300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
989d9d4a-e15c-4666-8797-b2c957207246,11a72609-5edd-4bbf-a959-76636daa2e68,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,511200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8e485223-46b9-4991-a14e-b70db380c73a,11a72609-5edd-4bbf-a959-76636daa2e68,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,599600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
30e912f2-f2b4-4abf-8441-aefd0299436a,11a72609-5edd-4bbf-a959-76636daa2e68,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,587600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
680bac63-b856-4035-bdc9-829015eabb27,11a72609-5edd-4bbf-a959-76636daa2e68,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,471000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3d85de89-c217-4429-8e20-07247d137018,11a72609-5edd-4bbf-a959-76636daa2e68,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,458100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b63b4dc3-a559-4463-b9e1-3ceab0cbc61f,11a72609-5edd-4bbf-a959-76636daa2e68,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,476400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
046a0df5-cafd-4613-b2bb-912d7da67785,11a72609-5edd-4bbf-a959-76636daa2e68,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,328700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a9f948b2-4e63-44bb-be49-3f43b118f68d,6786d506-38ba-4abc-8b53-05e517d2582e,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,366600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8db06746-7927-4973-9e78-1fd794e0d3ba,6786d506-38ba-4abc-8b53-05e517d2582e,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,350400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ff233d5f-6ced-415d-9800-7c0287ea7ff5,6786d506-38ba-4abc-8b53-05e517d2582e,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,351100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5a104129-54ae-4d1b-8ce6-424dbef59fe6,6786d506-38ba-4abc-8b53-05e517d2582e,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,346900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4e7ed827-455a-4762-b428-a656b3ee4d3b,6786d506-38ba-4abc-8b53-05e517d2582e,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,344200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,6786d506-38ba-4abc-8b53-05e517d2582e,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,336300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
be2d740a-1e9b-43bc-90c7-c006314d3441,6786d506-38ba-4abc-8b53-05e517d2582e,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,436400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b0ae8f08-c31e-4bbc-b36c-b62b892e6161,6786d506-38ba-4abc-8b53-05e517d2582e,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,426100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bd1531c8-3764-4bda-b108-d4482f65fafa,6786d506-38ba-4abc-8b53-05e517d2582e,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,424800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
